Duration,Runtime,FPS,Width,Height,Width Diff,Height Diff,Owner Exists,Fall Detection
0.443335,0.443,2,0,0,0.0,0.0,False,False
0.078959,0.522,13,0,0,0.0,0.0,False,False
0.079478,0.601,13,0,0,0.0,0.0,False,False
0.083791,0.685,12,0,0,0.0,0.0,False,False
0.083197,0.768,12,0,0,0.0,0.0,False,False
0.085003,0.853,12,0,0,0.0,0.0,False,False
0.091022,0.944,11,0,0,0.0,0.0,False,False
0.077208,1.021,13,0,0,0.0,0.0,False,False
0.07801,1.099,13,0,0,0.0,0.0,False,False
0.075644,1.175,13,0,0,0.0,0.0,False,False
0.076766,1.252,13,0,0,0.0,0.0,False,False
0.076072,1.328,13,0,0,0.0,0.0,False,False
0.079163,1.407,13,0,0,0.0,0.0,False,False
0.073116,1.48,14,0,0,0.0,0.0,False,False
0.076339,1.556,13,0,0,0.0,0.0,False,False
0.073362,1.629,14,0,0,0.0,0.0,False,False
0.075003,1.704,13,0,0,0.0,0.0,False,False
0.073327,1.777,14,0,0,0.0,0.0,False,False
0.077085,1.854,13,0,0,0.0,0.0,False,False
0.073336,1.927,14,0,0,0.0,0.0,False,False
0.07347,2.0,14,0,0,0.0,0.0,False,False
0.087159,2.087,11,0,0,0.0,0.0,False,False
0.059972,2.147,17,0,0,0.0,0.0,False,False
0.060841,2.208,16,0,0,0.0,0.0,False,False
0.062448,2.27,16,266,193,4259.543940558545,3090.571355367666,True,False
0.061642,2.332,16,280,183,227.1178741766977,-162.2270529833555,True,False
0.062639,2.395,16,290,192,159.64494963201838,143.68045466881654,True,False
0.065953,2.461,15,317,192,409.38243900959776,0.0,True,False
0.065785,2.527,15,265,192,-790.4537508550582,0.0,True,False
0.068611,2.596,15,281,183,233.19875821661248,-131.17430149684452,True,False
0.074158,2.67,13,266,192,-202.27082715283584,121.3624962917015,True,False
0.076066,2.746,13,266,192,0.0,0.0,False,False
0.072489,2.818,14,266,192,0.0,0.0,False,False
0.076537,2.895,13,280,183,182.91806577211022,-117.59018513921372,True,False
0.07594,2.971,13,291,193,144.8511983144588,131.6829075585989,True,False
0.07485,3.046,13,266,192,-334.001336005344,-13.360053440213761,True,False
0.073492,3.119,14,266,192,0.0,0.0,True,False
0.075507,3.195,13,280,183,185.41327294158157,-119.19424689101672,True,False
0.07252,3.268,14,291,193,151.6822945394374,137.89299503585218,True,False
0.073621,3.342,14,290,192,-13.583080914413006,-13.583080914413006,True,False
0.082972,3.425,12,280,183,-120.52258593260376,-108.47032733934338,True,False
0.076575,3.502,13,290,192,130.5909239307868,117.53183153770813,True,False
0.072567,3.575,14,266,192,-330.7288436892802,0.0,True,False
0.091574,3.667,11,291,193,273.00325419879005,10.920130167951601,True,False
0.061775,3.729,16,291,192,0.0,-16.187778227438287,True,False
0.060895,3.79,16,291,192,0.0,0.0,False,False
0.068606,3.859,15,265,192,-378.97559980176663,0.0,True,False
0.065285,3.924,15,280,183,229.76181358658192,-137.85708815194914,True,False
0.064133,3.988,16,266,192,-218.29635289164708,140.33336971605883,True,False
0.060098,4.048,17,266,192,0.0,0.0,False,False
0.070027,4.118,14,266,192,0.0,0.0,True,False
0.07035,4.188,14,266,192,0.0,0.0,True,False
0.076085,4.264,13,266,183,0.0,-118.28875599658276,True,False
0.08206,4.346,12,266,192,0.0,109.67584694126249,True,False
0.078433,4.424,13,265,192,-12.749735442989557,0.0,True,False
0.077152,4.501,13,266,192,12.961426793861468,0.0,True,False
0.076908,4.578,13,266,183,0.0,-117.02293649555313,True,False
0.075666,4.654,13,291,193,330.3993867787382,132.15975471149525,True,False
0.07664,4.731,13,265,192,-339.2484342379958,-13.048016701461378,True,False
0.076011,4.807,13,265,183,0.0,-118.40391522279671,True,False
0.074479,4.881,13,265,183,0.0,0.0,True,False
0.075024,4.956,13,266,192,13.329068031563235,119.9616122840691,True,False
0.076692,5.033,13,280,183,182.54837531945967,-117.35252699108122,True,False
0.074692,5.108,13,291,193,147.27146146843037,133.88314678948214,True,False
0.072802,5.181,14,291,193,0.0,0.0,True,False
0.080136,5.261,12,291,193,0.0,0.0,True,False
0.078328,5.339,13,266,192,-319.17066693902564,-12.766826677561026,True,False
0.081663,5.421,12,266,183,0.0,-110.2090297931744,True,False
0.062799,5.484,16,290,192,382.17169063201646,143.31438398700618,True,False
0.062173,5.546,16,317,192,434.27211168835345,0.0,True,False
0.062626,5.609,16,291,193,-415.16303132884104,15.967808897263117,True,False
0.070805,5.68,14,266,192,-353.0824094343619,-14.123296377374478,True,False
0.064055,5.744,16,266,192,0.0,0.0,True,False
0.070526,5.815,14,265,183,-14.17916796642373,-127.61251169781356,True,False
0.070602,5.886,14,266,192,14.163904705249143,127.4751423472423,True,False
0.07513,5.961,13,265,192,-13.31026221216558,0.0,True,False
0.080662,6.042,12,266,193,12.3974114204954,12.3974114204954,True,False
0.075705,6.118,13,291,193,330.2291790502609,0.0,True,False
0.075552,6.194,13,266,192,-330.8979246082169,-13.235916984328675,True,False
0.084692,6.279,12,265,183,-11.807490672082368,-106.26741604874131,True,False
0.076005,6.355,13,266,192,13.157029142819551,118.41326228537596,True,False
0.089155,6.444,11,291,193,280.41052100274806,11.21642084010992,True,False
0.07841,6.522,13,291,193,0.0,0.0,True,False
0.077143,6.599,13,291,192,0.0,-12.962938957520448,True,False
0.075379,6.674,13,266,183,-331.6573581501479,-119.39664893405325,True,False
0.076564,6.751,13,266,192,0.0,117.54871741288335,True,False
0.075515,6.827,13,266,192,0.0,0.0,True,False
0.075931,6.903,13,291,193,329.2462893943185,13.169851575772741,True,False
0.073946,6.977,14,291,193,0.0,0.0,True,False
0.075191,7.052,13,291,193,0.0,0.0,True,False
0.081886,7.134,12,280,183,-134.3330972327382,-122.12099748430745,True,False
0.073674,7.208,14,266,192,-190.02633222032196,122.15978499877839,True,False
0.071177,7.279,14,291,193,351.2370569144527,14.049482276578107,True,False
0.069481,7.348,14,266,183,-359.81059570242223,-143.9242382809689,True,False
0.065788,7.414,15,316,193,760.0170243813461,152.00340487626923,True,False
0.065501,7.48,15,265,183,-778.6140669608097,-152.6694248942764,True,False
0.065577,7.546,15,265,193,0.0,152.49248974488006,True,False
0.07276,7.619,14,291,193,357.3391973611874,0.0,True,False
0.080128,7.699,12,309,198,224.64057507987218,62.40015974440894,True,False
0.076114,7.775,13,309,183,0.0,-197.07281183487925,True,False
0.075272,7.85,13,309,183,0.0,0.0,False,False
0.071445,7.921,14,309,183,0.0,0.0,False,False
0.073235,7.994,14,309,183,0.0,0.0,False,False
0.082156,8.076,12,291,193,-219.09537952188518,121.71965528993621,True,False
0.075895,8.152,13,295,183,52.70439422886883,-131.76098557217207,True,False
0.075405,8.227,13,309,183,185.66408063125786,0.0,True,False
0.106324,8.333,9,281,183,-263.3459990218577,0.0,True,False
0.076144,8.409,13,265,192,-210.1281781886951,118.197100231141,True,False
0.075633,8.485,13,265,183,0.0,-118.99567649042083,True,False
0.073466,8.558,14,280,183,204.17608145264475,0.0,True,False
0.077602,8.636,13,265,183,-193.29398726836936,0.0,True,False
0.083452,8.719,12,265,192,0.0,107.84642668839572,True,False
0.08718,8.806,11,265,183,0.0,-103.23468685478322,True,False
0.116689,8.923,9,265,183,0.0,0.0,True,False
0.063376,8.986,16,266,192,15.778843726331734,142.00959353698562,True,False
0.070723,9.057,14,266,192,0.0,0.0,True,False
0.062539,9.12,16,266,192,0.0,0.0,True,False
0.062714,9.183,16,266,192,0.0,0.0,True,False
0.062115,9.245,16,266,192,0.0,0.0,True,False
0.067116,9.312,15,266,192,0.0,0.0,True,False
0.066416,9.378,15,266,192,0.0,0.0,True,False
0.084554,9.463,12,266,192,0.0,0.0,True,False
0.088203,9.551,11,265,192,-11.337482852057185,0.0,True,False
0.099235,9.65,10,266,192,10.077089736484103,0.0,True,False
0.079759,9.73,13,266,192,0.0,0.0,True,False
0.079378,9.809,13,266,192,0.0,0.0,True,False
0.080783,9.89,12,266,183,0.0,-111.40957874800392,True,False
0.080662,9.971,12,265,183,-12.3974114204954,0.0,True,False
0.076769,10.048,13,265,193,0.0,130.2609126079537,True,False
0.086757,10.135,12,265,183,0.0,-115.26447433636478,True,False
0.073036,10.208,14,265,183,0.0,0.0,True,False
0.074658,10.283,13,266,192,13.394411851375606,120.54970666238046,True,False
0.074461,10.357,13,266,192,0.0,0.0,True,False
0.080518,10.438,12,266,192,0.0,0.0,True,False
0.09452,10.533,11,266,192,0.0,0.0,True,False
0.088968,10.622,11,265,183,-11.23999640320115,-101.15996762881035,True,False
0.149272,10.771,7,265,183,0.0,0.0,True,False
0.066314,10.837,15,266,192,15.079771993847453,135.71794794462707,True,False
0.064707,10.902,15,265,183,-15.454278517007433,-139.0885066530669,True,False
0.067814,10.97,15,265,183,0.0,0.0,True,False
0.106224,11.076,9,265,192,0.0,84.72661545413466,True,False
0.066574,11.143,15,266,192,15.02087902184036,0.0,True,False
0.065583,11.209,15,265,193,-15.247853864568562,15.247853864568562,True,False
0.061841,11.271,16,266,192,16.170501770669944,-16.170501770669944,True,False
0.062019,11.333,16,265,192,-16.124091004369628,0.0,True,False
0.069409,11.402,14,266,193,14.407353513233154,14.407353513233154,True,False
0.068845,11.471,15,265,183,-14.525383106979445,-145.25383106979447,True,False
0.074867,11.546,13,309,183,587.708870396837,0.0,True,False
0.075178,11.621,13,309,183,0.0,0.0,True,False
0.072234,11.693,14,309,183,0.0,0.0,False,False
0.075493,11.768,13,294,183,-198.69391864146343,0.0,True,False
0.071459,11.839,14,294,183,0.0,0.0,False,False
0.073269,11.912,14,294,183,0.0,0.0,False,False
0.072978,11.985,14,265,192,-397.380032338513,123.32483762229712,True,False
0.080267,12.065,12,291,193,323.91892060248915,12.45842002317266,True,False
0.062348,12.127,16,281,183,-160.39006864694937,-160.39006864694937,True,False
0.06747,12.194,15,266,192,-222.32103156958647,133.3926189417519,True,False
0.063167,12.257,16,291,192,395.7762755869362,0.0,True,False
0.062636,12.32,16,265,183,-415.0967494731465,-143.68733635608916,True,False
0.062633,12.383,16,290,192,399.15060750722466,143.6942187026009,True,False
0.061867,12.445,16,265,183,-404.0926503628752,-145.47335413063507,True,False
0.062528,12.508,16,280,183,239.89252814738998,0.0,True,False
0.064678,12.573,15,266,192,-216.45690961377903,139.1508704660008,True,False
0.061671,12.635,16,266,192,0.0,0.0,True,False
0.065435,12.7,15,265,183,-15.282341254680219,-137.54107129212196,True,False
0.068001,12.768,15,266,193,14.705666093145688,147.0566609314569,True,False
0.07482,12.843,13,265,183,-13.365410318096766,-133.65410318096767,True,False
0.075401,12.918,13,266,192,13.262423575284148,119.36181217755734,True,False
0.073355,12.991,14,266,183,0.0,-122.69102310680934,True,False
0.075078,13.066,13,266,192,0.0,119.87532965715654,True,False
0.073113,13.139,14,266,183,0.0,-123.0971236305445,True,False
0.079705,13.219,13,266,192,0.0,112.91637914810865,True,False
0.073143,13.292,14,266,193,0.0,13.671848297171294,True,False
0.074141,13.366,13,266,192,0.0,-13.4878137602676,True,False
0.072283,13.438,14,266,183,0.0,-124.51060415312037,True,False
0.075654,13.514,13,266,192,0.0,118.96264572924102,True,False
0.073621,13.588,14,266,193,0.0,13.583080914413006,True,False
0.07372,13.662,14,266,183,0.0,-135.6483993488877,True,False
0.076534,13.739,13,265,193,-13.066088274492381,130.6608827449238,True,False
0.061642,13.801,16,266,193,16.22270529833555,0.0,True,False
0.068892,13.87,15,266,192,0.0,-14.5154734947454,True,False
0.062338,13.932,16,266,183,0.0,-144.37421797298597,True,False
0.062505,13.995,16,266,192,0.0,143.98848092152627,True,False
0.062931,14.058,16,266,193,0.0,15.890419665983378,True,False
0.062278,14.12,16,266,193,0.0,0.0,True,False
0.062389,14.182,16,266,193,0.0,0.0,True,False
0.062175,14.244,16,266,183,0.0,-160.83634901487736,True,False
0.064214,14.308,16,266,193,0.0,155.72928021926685,True,False
0.068738,14.377,15,265,193,-14.547993831650617,0.0,True,False
0.111285,14.488,9,266,193,8.98593700858157,0.0,True,False
0.110974,14.599,9,265,192,-9.011119721736623,-9.011119721736623,True,False
0.114954,14.714,9,265,193,0.0,8.6991318266437,True,False
0.085963,14.8,12,265,193,0.0,0.0,True,False
0.089705,14.89,11,265,183,0.0,-111.47650632629174,True,False
0.073291,14.963,14,265,183,0.0,0.0,True,False
0.078399,15.041,13,265,193,0.0,127.55264735519586,True,False
0.206769,15.248,5,265,193,0.0,0.0,True,False
0.085094,15.333,12,265,193,0.0,0.0,True,False
0.134803,15.468,7,266,193,7.418232531916945,0.0,True,False
0.116775,15.585,9,266,193,0.0,0.0,True,False
0.076428,15.661,13,266,183,0.0,-130.84209975401686,True,False
0.080137,15.741,12,266,183,0.0,0.0,True,False
0.061746,15.803,16,266,192,0.0,145.75842969585074,True,False
0.063531,15.867,16,266,192,0.0,0.0,True,False
0.06309,15.93,16,266,193,0.0,15.85037248375337,True,False
0.067233,15.997,15,266,192,0.0,-14.87364835720554,True,False
0.062283,16.059,16,266,192,0.0,0.0,True,False
0.066265,16.125,15,266,192,0.0,0.0,True,False
0.062061,16.187,16,266,192,0.0,0.0,True,False
0.067732,16.255,15,266,192,0.0,0.0,True,False
0.065815,16.321,15,266,192,0.0,0.0,True,False
0.076721,16.398,13,266,192,0.0,0.0,True,False
0.075104,16.473,13,265,193,-13.314870046868341,13.314870046868341,True,False
0.076819,16.55,13,266,192,13.017612830159205,-13.017612830159205,True,False
0.076322,16.626,13,266,192,0.0,0.0,True,False
0.077245,16.703,13,265,192,-12.945821736034695,0.0,True,False
0.08114,16.784,12,266,192,12.324377618930244,0.0,True,False
0.076848,16.861,13,266,192,0.0,0.0,True,False
0.075607,16.937,13,266,192,0.0,0.0,False,False
0.071355,17.008,14,266,192,0.0,0.0,False,False
0.073043,17.081,14,266,192,0.0,0.0,False,False
0.075004,17.156,13,265,183,-13.332622260146126,-119.99360034131513,True,False
0.075003,17.231,13,265,183,0.0,0.0,True,False
0.072322,17.303,14,265,183,0.0,0.0,True,False
0.077594,17.381,13,295,183,386.6278320488698,0.0,True,False
0.062032,17.443,16,265,183,-483.6213567191127,0.0,True,False
0.06165,17.505,16,266,192,16.220600162206,145.98540145985402,True,False
0.062715,17.568,16,265,192,-15.94514868851152,0.0,True,False
0.060872,17.629,16,265,192,0.0,0.0,False,False
0.06234,17.691,16,265,183,0.0,-144.36958614051974,True,False
0.063564,17.755,16,265,183,0.0,0.0,False,False
0.059655,17.815,17,265,183,0.0,0.0,False,False
0.062347,17.877,16,280,183,240.5889617784336,0.0,True,False
0.065582,17.943,15,266,192,-213.4732091122564,137.23277728645056,True,False
0.068948,18.012,15,266,192,0.0,0.0,True,False
0.074377,18.086,13,265,192,-13.445016604595507,0.0,True,False
0.075882,18.162,13,265,183,0.0,-118.6052028148968,True,False
0.076102,18.238,13,266,192,13.140259125909962,118.26233213318966,True,False
0.077155,18.315,13,266,192,0.0,0.0,True,False
0.075278,18.39,13,266,192,0.0,0.0,True,False
0.075361,18.465,13,266,192,0.0,0.0,True,False
0.074262,18.539,13,266,192,0.0,0.0,True,False
0.072832,18.612,14,265,183,-13.730228471001759,-123.57205623901582,True,False
0.081068,18.693,12,290,193,308.3830858045098,123.35323432180391,True,False
0.073719,18.767,14,265,192,-339.12559855668144,-13.565023942267256,True,False
0.074299,18.841,13,290,193,336.47828369157054,13.45913134766282,True,False
0.071677,18.913,14,290,193,0.0,0.0,False,False
0.077657,18.991,13,266,192,-309.0513411540492,-12.87713921475205,True,False
0.061963,19.053,16,266,192,0.0,0.0,True,False
0.06165,19.115,16,265,192,-16.220600162206,0.0,True,False
0.062179,19.177,16,265,183,0.0,-144.74340211325367,True,False
0.064094,19.241,16,265,192,0.0,140.41875994632883,True,False
0.062927,19.304,16,280,183,238.37144627902174,-143.02286776741303,True,False
0.063632,19.368,16,265,192,-235.73045008800605,141.43827005280363,True,False
0.062384,19.43,16,290,193,400.7437804565273,16.029751218261094,True,False
0.067422,19.497,15,266,192,-355.9668950787577,-14.831953961614904,True,False
0.065648,19.563,15,265,192,-15.232756519619791,0.0,True,False
0.070848,19.634,14,266,192,14.11472448057814,0.0,True,False
0.074813,19.709,13,266,193,0.0,13.366660874446953,True,False
0.076925,19.786,13,265,183,-12.999675008124798,-129.99675008124797,True,False
0.075906,19.862,13,265,192,0.0,118.56770215793217,True,False
0.07407,19.936,14,265,192,0.0,0.0,True,False
0.078619,20.015,13,265,183,0.0,-114.47614444345515,True,False
0.073211,20.088,14,266,192,13.659149581347066,122.93234623212359,True,False
0.079932,20.168,13,266,192,0.0,0.0,True,False
0.07428,20.242,13,280,183,188.4760366182014,-121.16316639741518,True,False
0.076112,20.318,13,290,193,131.3853268866933,131.3853268866933,True,False
0.071273,20.389,14,290,193,0.0,0.0,False,False
0.07724,20.466,13,265,192,-323.6664940445365,-12.94665976178146,True,False
0.076046,20.542,13,266,192,13.14993556531573,0.0,True,False
0.079996,20.622,13,265,192,-12.500625031251563,0.0,True,False
0.064542,20.687,15,266,183,15.493786991416442,-139.44408292274798,True,False
0.063441,20.75,16,266,183,0.0,0.0,True,False
0.063007,20.813,16,265,183,-15.871252400526927,0.0,True,False
0.068671,20.882,15,266,183,14.562187823098544,0.0,True,False
0.063153,20.945,16,266,183,0.0,0.0,True,False
0.061806,21.007,16,266,193,0.0,161.79658932789698,True,False
0.066073,21.073,15,266,183,0.0,-151.34775172914806,True,False
0.087744,21.161,11,266,183,0.0,0.0,True,False
0.067057,21.228,15,265,183,-14.912686222169198,0.0,True,False
0.084576,21.313,12,291,193,307.41581536133185,118.2368520620507,True,False
0.07895,21.392,13,266,192,-316.65611146295123,-12.66624445851805,True,False
0.082356,21.474,12,266,183,0.0,-109.2816552528049,True,False
0.076491,21.55,13,266,183,0.0,0.0,True,False
0.079487,21.629,13,266,183,0.0,0.0,True,False
0.077947,21.707,13,266,192,0.0,115.46307106110562,True,False
0.074411,21.781,13,295,183,389.7273252610501,-120.94985956377417,True,False
0.074925,21.856,13,291,193,-53.38672005338672,133.4668001334668,True,False
0.075065,21.931,13,266,192,-333.04469459801504,-13.321787783920602,True,False
0.075639,22.007,13,265,193,-13.220693028728567,13.220693028728567,True,False
0.073485,22.08,14,265,192,0.0,-13.608219364496156,True,False
0.082018,22.162,12,265,192,0.0,0.0,True,False
0.07268,22.235,14,265,193,0.0,13.758943313153551,True,False
0.082308,22.317,12,265,183,0.0,-121.49487291636292,True,False
0.070822,22.388,14,266,192,14.119906243822541,127.07915619440287,True,False
0.062378,22.45,16,281,183,240.46939626150245,-144.28163775690146,True,False
0.063828,22.514,16,265,192,-250.67368552986153,141.0039481105471,True,False
0.080928,22.595,12,265,192,0.0,0.0,True,False
0.06844,22.663,15,266,192,14.611338398597312,0.0,True,False
0.064513,22.728,16,265,192,-15.500751786461644,0.0,True,False
0.064077,22.792,16,265,183,0.0,-140.4560138583267,True,False
0.065615,22.858,15,265,192,0.0,137.16375828697704,True,False
0.065311,22.923,15,265,192,0.0,0.0,True,False
0.068584,22.992,15,266,192,14.580660212294411,0.0,True,False
0.075115,23.067,13,266,192,0.0,0.0,True,False
0.078301,23.145,13,265,192,-12.7712289753643,0.0,True,False
0.080059,23.225,12,265,192,0.0,0.0,True,False
0.094937,23.32,11,266,192,10.533301031210172,0.0,True,False
0.078799,23.399,13,291,193,317.2629094277846,12.690516377111386,True,False
0.083407,23.482,12,266,192,-299.7350342297409,-11.989401369189638,True,False
0.082384,23.564,12,281,183,182.07418916294426,-109.24451349776656,True,False
0.07724,23.641,13,290,193,116.51993785603314,129.46659761781459,True,False
0.076483,23.717,13,290,193,0.0,0.0,True,False
0.084028,23.801,12,290,193,0.0,0.0,False,False
0.078291,23.879,13,266,193,-306.54864543817297,0.0,True,False
0.087288,23.966,11,265,193,-11.456328475850059,0.0,True,False
0.149065,24.115,7,265,193,0.0,0.0,True,False
0.084793,24.2,12,266,192,11.793426344155769,-11.793426344155769,True,False
0.061914,24.262,16,265,183,-16.15143586264819,-145.36292276383372,True,False
0.06428,24.326,16,317,193,808.9607965152458,155.56938394523957,True,False
0.066778,24.393,15,290,193,-404.3247776213723,0.0,True,False
0.062103,24.455,16,266,183,-386.4547606395826,-161.02281693315942,True,False
0.063552,24.519,16,317,193,802.4924471299094,157.35146022155087,True,False
0.063,24.582,16,291,193,-412.6984126984127,0.0,True,False
0.062388,24.644,16,266,192,-400.7180868115663,-16.028723472462655,True,False
0.064139,24.708,16,265,193,-15.591137997162413,15.591137997162413,True,False
0.066888,24.775,15,295,183,448.51094366702546,-149.50364788900848,True,False
0.1025,24.877,10,265,183,-292.6829268292683,0.0,True,False
0.150313,25.027,7,280,183,99.79176784443129,0.0,True,False
0.100334,25.127,10,291,193,109.6338230310762,99.6671118464329,True,False
0.115044,25.242,9,266,193,-217.3081603560377,0.0,True,False
0.076552,25.319,13,266,193,0.0,0.0,True,False
0.073018,25.392,14,266,193,0.0,0.0,False,False
0.076731,25.469,13,266,193,0.0,0.0,True,False
0.072943,25.542,14,266,193,0.0,0.0,False,False
0.078853,25.621,13,266,193,0.0,0.0,True,False
0.075959,25.697,13,266,193,0.0,0.0,False,False
0.071931,25.769,14,266,193,0.0,0.0,False,False
0.07261,25.842,14,266,193,0.0,0.0,False,False
0.082067,25.924,12,265,183,-12.185165779180426,-121.85165779180426,True,False
0.095978,26.02,10,265,183,0.0,0.0,False,False
0.062491,26.082,16,265,183,0.0,0.0,False,False
0.059701,26.142,17,265,183,0.0,0.0,False,False
0.062268,26.204,16,265,193,0.0,160.5961328451211,True,False
0.064586,26.269,15,265,193,0.0,0.0,False,False
0.063986,26.333,16,265,193,0.0,0.0,True,False
0.0631,26.396,16,265,193,0.0,0.0,True,False
0.061957,26.458,16,265,193,0.0,0.0,False,False
0.062569,26.521,16,265,193,0.0,0.0,False,False
0.062187,26.583,16,265,183,0.0,-160.80531300754177,True,False
0.064401,26.647,16,265,183,0.0,0.0,False,False
0.065764,26.713,15,266,193,15.205887719725077,152.05887719725078,True,False
0.073043,26.786,14,295,183,397.0264091014882,-136.905658310858,True,False
0.077037,26.863,13,265,183,-389.4232641458001,0.0,True,False
0.082812,26.946,12,265,183,0.0,0.0,True,False
0.08217,27.028,12,266,193,12.169891687963975,121.69891687963977,True,False
0.082205,27.11,12,266,193,0.0,0.0,False,False
0.07169,27.182,14,266,193,0.0,0.0,False,False
0.072852,27.255,14,266,193,0.0,0.0,False,False
0.071006,27.326,14,266,193,0.0,0.0,False,False
0.072776,27.399,14,266,193,0.0,0.0,False,False
0.070863,27.47,14,266,193,0.0,0.0,False,False
0.071268,27.541,14,266,193,0.0,0.0,False,False
0.0592,27.6,17,266,193,0.0,0.0,False,False
0.062538,27.663,16,266,193,0.0,0.0,False,False
0.05881,27.722,17,266,193,0.0,0.0,False,False
0.062245,27.784,16,266,193,0.0,0.0,True,False
0.060107,27.844,17,266,193,0.0,0.0,False,False
0.060645,27.905,16,266,193,0.0,0.0,False,False
0.061945,27.967,16,266,193,0.0,0.0,True,False
0.062012,28.029,16,265,192,-16.125911113977942,-16.125911113977942,True,False
0.063439,28.092,16,291,193,409.84252589101345,15.763174072731287,True,False
0.062306,28.154,16,291,193,0.0,0.0,True,False
0.062055,28.216,16,291,193,0.0,0.0,True,False
0.064729,28.281,15,266,192,-386.22564847286384,-15.449025938914552,True,False
0.067882,28.349,15,265,192,-14.731445744085326,0.0,True,False
0.077538,28.427,13,265,192,0.0,0.0,True,False
0.074914,28.502,13,266,192,13.34863977360707,0.0,True,False
0.076755,28.579,13,281,183,195.42700801250732,-117.25620480750439,True,False
0.077952,28.657,13,265,183,-205.2545155993432,0.0,True,False
0.073528,28.731,14,265,183,0.0,0.0,True,False
0.081679,28.813,12,265,183,0.0,0.0,True,False
0.07362,28.887,14,265,183,0.0,0.0,True,False
0.077665,28.965,13,265,183,0.0,0.0,True,False
0.074297,29.039,13,266,193,13.459493653848742,134.59493653848742,True,False
0.083343,29.122,12,243,192,-275.96798771342526,-11.998608161453271,True,False
0.063329,29.185,16,265,183,347.39218999194685,-142.11498681488735,True,False
0.064353,29.249,16,266,192,15.539291097540131,139.85361987786118,True,False
0.065559,29.315,15,266,192,0.0,0.0,True,False
0.066278,29.381,15,265,192,-15.087962823259602,0.0,True,False
0.063017,29.444,16,265,192,0.0,0.0,True,False
0.061747,29.506,16,265,183,0.0,-145.756069120767,True,False
0.064,29.57,16,265,183,0.0,0.0,True,False
0.065644,29.636,15,265,183,0.0,0.0,True,False
0.063293,29.699,16,266,192,15.799535493656485,142.19581944290837,True,False
0.062229,29.761,16,266,192,0.0,0.0,True,False
0.062286,29.823,16,265,183,-16.05497222489805,-144.49475002408246,True,False
0.067726,29.891,15,266,192,14.765378141334201,132.88840327200782,True,False
0.068186,29.959,15,266,183,0.0,-131.99190449652423,True,False
0.076905,30.036,13,265,183,-13.003055718093751,0.0,True,False
0.075778,30.112,13,266,183,13.196442239172319,0.0,True,False
0.07759,30.19,13,265,183,-12.888258796236627,0.0,True,False
0.075711,30.266,13,265,183,0.0,0.0,True,False
0.074345,30.34,13,266,183,13.45080368552021,0.0,True,False
0.081174,30.421,12,266,192,0.0,110.87293961120557,True,False
0.081779,30.503,12,265,183,-12.228078112962985,-110.05270301666687,True,False
0.075421,30.578,13,265,183,0.0,0.0,True,False
0.074672,30.653,13,266,192,13.391900578530105,120.52710520677094,True,False
0.085231,30.738,12,266,192,0.0,0.0,True,False
0.067522,30.806,15,266,192,0.0,0.0,True,False
0.063886,30.87,16,266,192,0.0,0.0,True,False
0.06161,30.932,16,265,183,-16.231131309852298,-146.08018178867067,True,False
0.062602,30.995,16,265,192,0.0,143.76537490814988,True,False
0.068209,31.063,15,266,183,14.66082188567491,-131.9473969710742,True,False
0.062467,31.125,16,265,192,-16.00845246290041,144.0760721661037,True,False
0.062096,31.187,16,265,192,0.0,0.0,True,False
0.065511,31.253,15,266,192,15.264612049884752,0.0,True,False
0.062386,31.315,16,265,192,-16.02923732888789,0.0,True,False
0.065671,31.381,15,265,192,0.0,0.0,True,False
0.062246,31.443,16,266,183,16.06528933586094,-144.58760402274845,True,False
0.066237,31.509,15,265,183,-15.097302112112564,0.0,True,False
0.075702,31.585,13,265,183,0.0,0.0,True,False
0.074834,31.66,13,265,183,0.0,0.0,True,False
0.076267,31.736,13,265,192,0.0,118.00647724441764,True,False
0.075822,31.812,13,266,193,13.188784257867109,13.188784257867109,True,False
0.075794,31.888,13,265,193,-13.193656489959627,0.0,True,False
0.08162,31.97,12,266,192,12.251899044351875,-12.251899044351875,True,False
0.073746,32.044,14,266,192,0.0,0.0,True,False
0.07608,32.12,13,265,192,-13.144058885383808,0.0,True,False
0.074307,32.194,13,265,192,0.0,0.0,True,False
0.076326,32.27,13,266,192,13.101695359379503,0.0,True,False
0.091343,32.361,11,265,183,-10.947746406402242,-98.52971765762018,True,False
0.062729,32.424,16,266,192,15.941590014188018,143.47431012769215,True,False
0.0624,32.486,16,266,192,0.0,0.0,True,False
0.06201,32.548,16,265,192,-16.126431220770844,0.0,True,False
0.061873,32.61,16,265,183,0.0,-145.45924716758523,True,False
0.064843,32.675,15,266,192,15.421865120367658,138.79678608330892,True,False
0.066528,32.742,15,266,192,0.0,0.0,True,False
0.062332,32.804,16,265,183,-16.043123917089137,-144.38811525380223,True,False
0.062312,32.866,16,265,192,0.0,144.4344588522275,True,False
0.061762,32.928,16,265,183,0.0,-145.72066966743304,True,False
0.067978,32.996,15,266,192,14.710641678190003,132.39577510371004,True,False
0.063719,33.06,16,265,183,-15.693906056278347,-141.24515450650512,True,False
0.06598,33.126,15,265,192,0.0,136.40497120339498,True,False
0.074429,33.2,13,266,192,13.43562321138266,0.0,True,False
0.075251,33.275,13,265,183,-13.288859948705001,-119.599739538345,True,False
0.078383,33.353,13,265,183,0.0,0.0,True,False
